name,platform,r-date,score,user score,developer,genre,players,critics,users
Asphalt 9: Legends,Switch,2019-10-08,61,6.6,Gameloft,Racing,Up to 8 ,8,71
Asphalt 9: Legends,Switch,2019-10-08,61,6.6,Gameloft,Arcade,Up to 8 ,8,71
Asphalt 9: Legends,Switch,2019-10-08,61,6.6,Gameloft,Automobile,Up to 8 ,8,71
Delta Force: Black Hawk Down,Xbox,2005-07-26,61,6.6,ClimaxGroup,Action,44  Online,37,19
Delta Force: Black Hawk Down,Xbox,2005-07-26,61,6.6,ClimaxGroup,Shooter,44  Online,37,19
Delta Force: Black Hawk Down,Xbox,2005-07-26,61,6.6,ClimaxGroup,First-Person,44  Online,37,19
Delta Force: Black Hawk Down,Xbox,2005-07-26,61,6.6,ClimaxGroup,Tactical,44  Online,37,19
Delta Force: Black Hawk Down,Xbox,2005-07-26,61,6.6,ClimaxGroup,Modern,44  Online,37,19
Kinect Adventures!,Xbox360,2010-11-04,61,6.3,GoodScienceStudio,Miscellaneous,2 ,45,118
Kinect Adventures!,Xbox360,2010-11-04,61,6.3,GoodScienceStudio,Adventure,2 ,45,118
Kinect Adventures!,Xbox360,2010-11-04,61,6.3,GoodScienceStudio,General,2 ,45,118
Kinect Adventures!,Xbox360,2010-11-04,61,6.3,GoodScienceStudio,General,2 ,45,118
Kinect Adventures!,Xbox360,2010-11-04,61,6.3,GoodScienceStudio,Party / Minigame,2 ,45,118
James Cameron's Avatar: The Game,Xbox360,2009-12-01,61,6.8,"Ubisoft,UbisoftMontreal",Action,Up to 16 ,62,88
James Cameron's Avatar: The Game,Xbox360,2009-12-01,61,6.8,"Ubisoft,UbisoftMontreal",General,Up to 16 ,62,88
James Cameron's Avatar: The Game,Xbox360,2009-12-01,61,6.8,"Ubisoft,UbisoftMontreal",General,Up to 16 ,62,88
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Action,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Shooter,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,General,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Shooter,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Scrolling,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Shoot-'Em-Up,1-2 ,11,10
Metal Slug XX,Xbox360,2010-05-19,61,7.3,SNKPlaymore,Horizontal,1-2 ,11,10
Need for Speed Payback,PlayStation4,2017-11-07,61,4.2,GhostGames,Simulation,Up to 8 ,59,1200
Need for Speed Payback,PlayStation4,2017-11-07,61,4.2,GhostGames,Racing,Up to 8 ,59,1200
Need for Speed Payback,PlayStation4,2017-11-07,61,4.2,GhostGames,Arcade,Up to 8 ,59,1200
Need for Speed Payback,PlayStation4,2017-11-07,61,4.2,GhostGames,Automobile,Up to 8 ,59,1200
Evoland,PC,2013-04-04,61,6.7,ShiroGames,Role-Playing,No Online Multiplayer,27,182
Evoland,PC,2013-04-04,61,6.7,ShiroGames,Adventure,No Online Multiplayer,27,182
Evoland,PC,2013-04-04,61,6.7,ShiroGames,General,No Online Multiplayer,27,182
Evoland,PC,2013-04-04,61,6.7,ShiroGames,General,No Online Multiplayer,27,182
Mutant Mudds,PC,2012-08-30,61,4.5,RenegadeKid,Action,No info,7,11
Mutant Mudds,PC,2012-08-30,61,4.5,RenegadeKid,Platformer,No info,7,11
Mutant Mudds,PC,2012-08-30,61,4.5,RenegadeKid,Platformer,No info,7,11
Mutant Mudds,PC,2012-08-30,61,4.5,RenegadeKid,2D,No info,7,11
Mutant Mudds,PC,2012-08-30,61,4.5,RenegadeKid,2D,No info,7,11
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Action,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Shooter,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Shooter,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Third-Person,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Fantasy,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Fantasy,1 Player,34,95
Infernal,PC,2007-05-08,61,7.3,MetropolisSoftware,Arcade,1 Player,34,95
Muppets Party Cruise,PlayStation2,2003-11-13,61,7.4,MassMedia,Action,1-4 ,11,8
Muppets Party Cruise,PlayStation2,2003-11-13,61,7.4,MassMedia,General,1-4 ,11,8
Robotech: The Macross Saga,GameBoyAdvance,2002-10-27,61,6.4,LuckyChicken,Action,1-4 ,8,5
Robotech: The Macross Saga,GameBoyAdvance,2002-10-27,61,6.4,LuckyChicken,Shooter,1-4 ,8,5
Robotech: The Macross Saga,GameBoyAdvance,2002-10-27,61,6.4,LuckyChicken,Scrolling,1-4 ,8,5
X-Men: Next Dimension,PlayStation2,2002-10-15,61,8.6,ParadoxDevelopment,Action,1-2 ,19,12
X-Men: Next Dimension,PlayStation2,2002-10-15,61,8.6,ParadoxDevelopment,Fighting,1-2 ,19,12
X-Men: Next Dimension,PlayStation2,2002-10-15,61,8.6,ParadoxDevelopment,3D,1-2 ,19,12
Fatal Inertia,Xbox360,2007-09-11,61,4.2,Koei,Driving,1-4 ,30,19
Fatal Inertia,Xbox360,2007-09-11,61,4.2,Koei,Racing,1-4 ,30,19
Fatal Inertia,Xbox360,2007-09-11,61,4.2,Koei,Arcade,1-4 ,30,19
Fatal Inertia,Xbox360,2007-09-11,61,4.2,Koei,Futuristic,1-4 ,30,19
Fatal Inertia,Xbox360,2007-09-11,61,4.2,Koei,Futuristic,1-4 ,30,19
Windward,PC,2015-05-12,61,7.0,TasharenEntertainment,General,No info,11,43
Windward,PC,2015-05-12,61,7.0,TasharenEntertainment,Action,No info,11,43
Windward,PC,2015-05-12,61,7.0,TasharenEntertainment,General,No info,11,43
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Action,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Shooter,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Shooter,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Static,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Static,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Shoot-'Em-Up,No info,23,14
Zombie Apocalypse,PlayStation3,2009-09-24,61,7.3,Nihilistic,Top-Down,No info,23,14
MegaTagmension Blanc + Neptune VS Zombies,PlayStationVita,2016-05-10,61,6.4,CompileHeart,Action,Up to 4 ,22,25
MegaTagmension Blanc + Neptune VS Zombies,PlayStationVita,2016-05-10,61,6.4,CompileHeart,Beat-'Em-Up,Up to 4 ,22,25
MegaTagmension Blanc + Neptune VS Zombies,PlayStationVita,2016-05-10,61,6.4,CompileHeart,3D,Up to 4 ,22,25
White Night,XboxOne,2015-03-06,61,7.1,OSomeStudio,Action,No info,12,17
White Night,XboxOne,2015-03-06,61,7.1,OSomeStudio,General,No info,12,17
White Night,XboxOne,2015-03-06,61,7.1,OSomeStudio,Action Adventure,No info,12,17
White Night,XboxOne,2015-03-06,61,7.1,OSomeStudio,Survival,No info,12,17
PlayStation Move Fitness,PlayStation3,2013-03-26,61,6.5,ColdwoodInteractive,Sports,No Online Multiplayer,12,6
PlayStation Move Fitness,PlayStation3,2013-03-26,61,6.5,ColdwoodInteractive,Miscellaneous,No Online Multiplayer,12,6
PlayStation Move Fitness,PlayStation3,2013-03-26,61,6.5,ColdwoodInteractive,General,No Online Multiplayer,12,6
PlayStation Move Fitness,PlayStation3,2013-03-26,61,6.5,ColdwoodInteractive,Exercise / Fitness,No Online Multiplayer,12,6
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,Strategy,1 Player,7,5
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,Real-Time,1 Player,7,5
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,Sci-Fi,1 Player,7,5
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,Sci-Fi,1 Player,7,5
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,General,1 Player,7,5
Robocalypse: Beaver Defense,Wii,2010-05-31,61,6.0,Vogster,Defense,1 Player,7,5
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Action,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Action Adventure,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,General,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,General,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Shooter,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Linear,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Third-Person,6  Online,8,24
Star Wars: The Force Unleashed,DS,2008-09-16,61,5.5,n-Space,Arcade,6  Online,8,24
Kirby Air Ride,GameCube,2003-10-13,61,8.2,HALLabs,Driving,1-4 ,28,114
Kirby Air Ride,GameCube,2003-10-13,61,8.2,HALLabs,Racing,1-4 ,28,114
Kirby Air Ride,GameCube,2003-10-13,61,8.2,HALLabs,Kart,1-4 ,28,114
Playboy: The Mansion,Xbox,2005-01-25,61,4.8,CyberloreStudios,Strategy,1 Player,43,11
Playboy: The Mansion,Xbox,2005-01-25,61,4.8,CyberloreStudios,Tycoon,1 Player,43,11
Sunny Garcia Surfing,PlayStation2,2001-10-22,61,7.9,KromeStudios,Sports,1-8 ,11,7
Sunny Garcia Surfing,PlayStation2,2001-10-22,61,7.9,KromeStudios,Alternative,1-8 ,11,7
Sunny Garcia Surfing,PlayStation2,2001-10-22,61,7.9,KromeStudios,Surfing,1-8 ,11,7
Sword Coast Legends,PC,2015-10-19,61,5.6,n-Space,Role-Playing,No info,39,244
Sword Coast Legends,PC,2015-10-19,61,5.6,n-Space,General,No info,39,244
Sword Coast Legends,PC,2015-10-19,61,5.6,n-Space,Western-Style,No info,39,244
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Driving,No info,21,15
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Racing,No info,21,15
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Simulation,No info,21,15
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Rally / Offroad,No info,21,15
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Rally / Offroad,No info,21,15
Baja: Edge of Control,PlayStation3,2008-09-22,61,4.7,2XLGames,Automobile,No info,21,15
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Action,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Shooter,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Shooter,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",First-Person,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Third-Person,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Tactical,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Historic,No Online Multiplayer,29,117
Velvet Assassin,PC,2009-04-30,61,6.2,"ReplayStudios,MLEnterprises",Historic,No Online Multiplayer,29,117
Asterix & Obelix XXL 2,PlayStation4,2018-11-29,61,6.9,EtrangesLibellules,Action,No Online Multiplayer,7,14
Asterix & Obelix XXL 2,PlayStation4,2018-11-29,61,6.9,EtrangesLibellules,Platformer,No Online Multiplayer,7,14
Asterix & Obelix XXL 2,PlayStation4,2018-11-29,61,6.9,EtrangesLibellules,3D,No Online Multiplayer,7,14
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,Miscellaneous,4  Online,9,5
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,Puzzle,4  Online,9,5
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,Puzzle,4  Online,9,5
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,General,4  Online,9,5
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,Puzzle,4  Online,9,5
Voodoo Dice,Xbox360,2010-05-26,61,7.4,Exkee,General,4  Online,9,5
Capcom Fighting Evolution,Xbox,2005-06-14,61,7.2,Capcom,Action,2  Online,20,6
Capcom Fighting Evolution,Xbox,2005-06-14,61,7.2,Capcom,Fighting,2  Online,20,6
Capcom Fighting Evolution,Xbox,2005-06-14,61,7.2,Capcom,2D,2  Online,20,6
Arkanoid DS,DS,2008-06-17,61,7.7,TaitoCorporation,Action,No info,29,9
Arkanoid DS,DS,2008-06-17,61,7.7,TaitoCorporation,General,No info,29,9
Arkanoid DS,DS,2008-06-17,61,7.7,TaitoCorporation,General,No info,29,9
Arkanoid DS,DS,2008-06-17,61,7.7,TaitoCorporation,Arcade,No info,29,9
Build-A-Bear Workshop,DS,2007-11-05,61,4.8,NekoEntertainment,Simulation,No info,11,5
Build-A-Bear Workshop,DS,2007-11-05,61,4.8,NekoEntertainment,General,No info,11,5
Build-A-Bear Workshop,DS,2007-11-05,61,4.8,NekoEntertainment,General,No info,11,5
Dragon Ball Z: Extreme Butoden,3DS,2015-10-20,61,7.0,ArcSystemWorks,Action,No Online Multiplayer,32,43
Dragon Ball Z: Extreme Butoden,3DS,2015-10-20,61,7.0,ArcSystemWorks,Fighting,No Online Multiplayer,32,43
Dragon Ball Z: Extreme Butoden,3DS,2015-10-20,61,7.0,ArcSystemWorks,2D,No Online Multiplayer,32,43
Star Wars Episode III: Revenge of the Sith,Xbox,2005-05-04,61,8.0,DoubleHelixGames,Action Adventure,No info,44,61
Star Wars Episode III: Revenge of the Sith,Xbox,2005-05-04,61,8.0,DoubleHelixGames,Sci-Fi,No info,44,61
Shining Tears,PlayStation2,2005-03-22,61,6.6,NexEntertainment,Role-Playing,1-2 ,14,12
Shining Tears,PlayStation2,2005-03-22,61,6.6,NexEntertainment,Action RPG,1-2 ,14,12
Darkened Skye,GameCube,2002-11-16,61,7.4,BostonAnimation,Action Adventure,1 Player,12,7
Darkened Skye,GameCube,2002-11-16,61,7.4,BostonAnimation,Fantasy,1 Player,12,7
Asemblance,PlayStation4,2016-06-21,61,5.3,NiloStudios,Adventure,No info,13,15
Asemblance,PlayStation4,2016-06-21,61,5.3,NiloStudios,3D,No info,13,15
Asemblance,PlayStation4,2016-06-21,61,5.3,NiloStudios,First-Person,No info,13,15
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Action,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Role-Playing,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Adventure,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Action RPG,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Beat-'Em-Up,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Action RPG,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,3D,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,First-Person,1 Player,33,137
Zeno Clash II,PC,2013-04-30,61,7.4,ACETeam,Fantasy,1 Player,33,137
Fable: The Journey,Xbox360,2012-10-09,61,4.8,LionheadStudios,Role-Playing,No info,70,88
Fable: The Journey,Xbox360,2012-10-09,61,4.8,LionheadStudios,Action RPG,No info,70,88
Fable: The Journey,Xbox360,2012-10-09,61,4.8,LionheadStudios,Action RPG,No info,70,88
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010-05-11,61,6.4,CyberConnect2,Action,No Online Multiplayer,22,27
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010-05-11,61,6.4,CyberConnect2,Fighting,No Online Multiplayer,22,27
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010-05-11,61,6.4,CyberConnect2,Fighting,No Online Multiplayer,22,27
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010-05-11,61,6.4,CyberConnect2,3D,No Online Multiplayer,22,27
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010-05-11,61,6.4,CyberConnect2,3D,No Online Multiplayer,22,27
Drakengard 3,PlayStation3,2014-05-20,61,8.1,AccessGames,Action RPG,No Online Multiplayer,33,294
Drakengard 3,PlayStation3,2014-05-20,61,8.1,AccessGames,Role-Playing,No Online Multiplayer,33,294
Drakengard 3,PlayStation3,2014-05-20,61,8.1,AccessGames,Action RPG,No Online Multiplayer,33,294
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Action,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Shooter,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Platformer,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Shooter,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Scrolling,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,2D,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Scrolling,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Shoot-'Em-Up,2  Online,10,8
Super Contra,Xbox360,2007-07-25,61,6.3,Konami,Horizontal,2  Online,10,8
Naruto: Ninja Destiny,DS,2008-02-26,61,4.4,"DreamFactory,TakaraTomy",Action,No Online Multiplayer,22,10
Naruto: Ninja Destiny,DS,2008-02-26,61,4.4,"DreamFactory,TakaraTomy",Fighting,No Online Multiplayer,22,10
Naruto: Ninja Destiny,DS,2008-02-26,61,4.4,"DreamFactory,TakaraTomy",Fighting,No Online Multiplayer,22,10
Naruto: Ninja Destiny,DS,2008-02-26,61,4.4,"DreamFactory,TakaraTomy",3D,No Online Multiplayer,22,10
Naruto: Ninja Destiny,DS,2008-02-26,61,4.4,"DreamFactory,TakaraTomy",3D,No Online Multiplayer,22,10
StarDrone Extreme,PlayStationVita,2012-02-22,61,4.0,No info,No info,No info,0,0
Impossible Mission,DS,2007-11-15,61,4.8,System3,Action,1 Player,8,6
Impossible Mission,DS,2007-11-15,61,4.8,System3,Platformer,1 Player,8,6
Impossible Mission,DS,2007-11-15,61,4.8,System3,Platformer,1 Player,8,6
Impossible Mission,DS,2007-11-15,61,4.8,System3,2D,1 Player,8,6
Impossible Mission,DS,2007-11-15,61,4.8,System3,2D,1 Player,8,6
Phoning Home,PC,2017-02-07,61,7.1,IONLANDS,Action Adventure,No info,14,22
Phoning Home,PC,2017-02-07,61,7.1,IONLANDS,General,No info,14,22
World Gone Sour,PlayStation3,2012-04-10,61,7.4,Playbrains,Action Adventure,No info,7,5
World Gone Sour,PlayStation3,2012-04-10,61,7.4,Playbrains,Modern,No info,7,5
World Gone Sour,PlayStation3,2012-04-10,61,7.4,Playbrains,General,No info,7,5
World Gone Sour,PlayStation3,2012-04-10,61,7.4,Playbrains,Modern,No info,7,5
Vampire: The Masquerade - Shadows of New York,PC,2020-09-10,61,6.2,DrawDistance,Adventure,No Online Multiplayer,8,10
Vampire: The Masquerade - Shadows of New York,PC,2020-09-10,61,6.2,DrawDistance,Visual Novel,No Online Multiplayer,8,10
Sniper Elite V2 Remastered,PC,2019-05-14,61,4.2,Rebellion,Action,Up to 16 ,9,25
Sniper Elite V2 Remastered,PC,2019-05-14,61,4.2,Rebellion,Shooter,Up to 16 ,9,25
Sniper Elite V2 Remastered,PC,2019-05-14,61,4.2,Rebellion,Third-Person,Up to 16 ,9,25
Sniper Elite V2 Remastered,PC,2019-05-14,61,4.2,Rebellion,Tactical,Up to 16 ,9,25
Asterix & Obelix XXL 2,Switch,2018-11-29,61,5.6,EtrangesLibellules,Action,No Online Multiplayer,8,11
Asterix & Obelix XXL 2,Switch,2018-11-29,61,5.6,EtrangesLibellules,Platformer,No Online Multiplayer,8,11
Asterix & Obelix XXL 2,Switch,2018-11-29,61,5.6,EtrangesLibellules,3D,No Online Multiplayer,8,11
Senran Kagura: Bon Appetit!,PlayStationVita,2014-11-11,61,7.2,Meteorise,Action,No info,16,40
Senran Kagura: Bon Appetit!,PlayStationVita,2014-11-11,61,7.2,Meteorise,Miscellaneous,No info,16,40
Senran Kagura: Bon Appetit!,PlayStationVita,2014-11-11,61,7.2,Meteorise,Rhythm,No info,16,40
Senran Kagura: Bon Appetit!,PlayStationVita,2014-11-11,61,7.2,Meteorise,Music,No info,16,40
RemiLore: Lost Girl in the Lands of Lore,Switch,2019-02-26,61,5.3,Pixellore,Action,No Online Multiplayer,20,8
RemiLore: Lost Girl in the Lands of Lore,Switch,2019-02-26,61,5.3,Pixellore,General,No Online Multiplayer,20,8
Game & Wario,WiiU,2013-06-23,61,6.5,IntelligentSystems,Miscellaneous,1-5 ,60,137
Game & Wario,WiiU,2013-06-23,61,6.5,IntelligentSystems,Party,1-5 ,60,137
Game & Wario,WiiU,2013-06-23,61,6.5,IntelligentSystems,Party,1-5 ,60,137
Game & Wario,WiiU,2013-06-23,61,6.5,IntelligentSystems,Party / Minigame,1-5 ,60,137
Marvel Trading Card Game,DS,2007-05-22,61,5.7,1stPlayableProductions,Strategy,1-2 ,17,9
Marvel Trading Card Game,DS,2007-05-22,61,5.7,1stPlayableProductions,Miscellaneous,1-2 ,17,9
Marvel Trading Card Game,DS,2007-05-22,61,5.7,1stPlayableProductions,Turn-Based,1-2 ,17,9
Marvel Trading Card Game,DS,2007-05-22,61,5.7,1stPlayableProductions,Card Battle,1-2 ,17,9
Marvel Trading Card Game,DS,2007-05-22,61,5.7,1stPlayableProductions,Card Battle,1-2 ,17,9
Catan,Switch,2019-06-20,61,2.0,exozet,Miscellaneous,Online Multiplayer,13,12
Catan,Switch,2019-06-20,61,2.0,exozet,Board / Card Game,Online Multiplayer,13,12
The King of Fighters Collection: The Orochi Saga,PSP,2008-10-28,61,7.0,SNKPlaymore,Action,2 ,16,9
The King of Fighters Collection: The Orochi Saga,PSP,2008-10-28,61,7.0,SNKPlaymore,Miscellaneous,2 ,16,9
The King of Fighters Collection: The Orochi Saga,PSP,2008-10-28,61,7.0,SNKPlaymore,Fighting,2 ,16,9
The King of Fighters Collection: The Orochi Saga,PSP,2008-10-28,61,7.0,SNKPlaymore,Compilation,2 ,16,9
The King of Fighters Collection: The Orochi Saga,PSP,2008-10-28,61,7.0,SNKPlaymore,2D,2 ,16,9
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,Action,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,Action Adventure,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,Sci-Fi,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,Sci-Fi,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,General,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,Platformer,1 Player,46,6
Spider-Man 2,DS,2004-11-16,61,5.0,VicariousVisions,2D,1 Player,46,6
Samurai Warriors Chronicles,3DS,2011-03-27,61,7.6,OmegaForce,Action,No Online Multiplayer,30,38
Samurai Warriors Chronicles,3DS,2011-03-27,61,7.6,OmegaForce,Beat-'Em-Up,No Online Multiplayer,30,38
Samurai Warriors Chronicles,3DS,2011-03-27,61,7.6,OmegaForce,Beat-'Em-Up,No Online Multiplayer,30,38
Samurai Warriors Chronicles,3DS,2011-03-27,61,7.6,OmegaForce,2D,No Online Multiplayer,30,38
Samurai Warriors Chronicles,3DS,2011-03-27,61,7.6,OmegaForce,3D,No Online Multiplayer,30,38
Power Rangers: Battle for the Grid,Switch,2019-03-26,61,6.1,nWay,Action,2 ,14,14
Power Rangers: Battle for the Grid,Switch,2019-03-26,61,6.1,nWay,Platformer,2 ,14,14
Power Rangers: Battle for the Grid,Switch,2019-03-26,61,6.1,nWay,Fighting,2 ,14,14
Power Rangers: Battle for the Grid,Switch,2019-03-26,61,6.1,nWay,2D,2 ,14,14
The Descendant,PC,2016-03-24,61,7.0,GamingCorpsAB,Adventure,No Online Multiplayer,9,18
The Descendant,PC,2016-03-24,61,7.0,GamingCorpsAB,3D,No Online Multiplayer,9,18
The Descendant,PC,2016-03-24,61,7.0,GamingCorpsAB,Third-Person,No Online Multiplayer,9,18
Minecraft: Story Mode - Episode 2: Assembly Required,XboxOne,2015-10-27,61,4.8,TelltaleGames,Action Adventure,No info,8,26
Minecraft: Story Mode - Episode 2: Assembly Required,XboxOne,2015-10-27,61,4.8,TelltaleGames,Adventure,No info,8,26
Minecraft: Story Mode - Episode 2: Assembly Required,XboxOne,2015-10-27,61,4.8,TelltaleGames,General,No info,8,26
Minecraft: Story Mode - Episode 2: Assembly Required,XboxOne,2015-10-27,61,4.8,TelltaleGames,Point-and-Click,No info,8,26
Minecraft: Story Mode - Episode 2: Assembly Required,XboxOne,2015-10-27,61,4.8,TelltaleGames,Linear,No info,8,26
Happy Wars,Xbox360,2012-10-12,61,6.9,ToylogicInc.,Action,No info,10,127
Happy Wars,Xbox360,2012-10-12,61,6.9,ToylogicInc.,General,No info,10,127
Happy Wars,Xbox360,2012-10-12,61,6.9,ToylogicInc.,General,No info,10,127
Ben 10 Alien Force: Vilgax Attacks,Xbox360,2009-10-27,61,8.4,"PapayaStudios,PapayaStudio",Action,No Online Multiplayer,9,7
Ben 10 Alien Force: Vilgax Attacks,Xbox360,2009-10-27,61,8.4,"PapayaStudios,PapayaStudio",General,No Online Multiplayer,9,7
Ben 10 Alien Force: Vilgax Attacks,Xbox360,2009-10-27,61,8.4,"PapayaStudios,PapayaStudio",General,No Online Multiplayer,9,7
Watchmen: The End Is Nigh,PC,2009-03-04,61,7.3,DeadlineGames,Action,No info,17,47
Watchmen: The End Is Nigh,PC,2009-03-04,61,7.3,DeadlineGames,Beat-'Em-Up,No info,17,47
Watchmen: The End Is Nigh,PC,2009-03-04,61,7.3,DeadlineGames,Beat-'Em-Up,No info,17,47
Watchmen: The End Is Nigh,PC,2009-03-04,61,7.3,DeadlineGames,2D,No info,17,47
Ape Escape: Pumped & Primed,PlayStation2,2004-10-20,61,6.6,SCEI,Miscellaneous,1-4 ,21,8
Ape Escape: Pumped & Primed,PlayStation2,2004-10-20,61,6.6,SCEI,Party,1-4 ,21,8
Lifeline,PlayStation2,2004-03-02,61,8.1,SCEJ,Action Adventure,1 Player,31,11
Lifeline,PlayStation2,2004-03-02,61,8.1,SCEJ,Sci-Fi,1 Player,31,11
Spawn: Armageddon,GameCube,2003-11-21,61,7.3,PointofView,Action Adventure,No info,19,10
Spawn: Armageddon,GameCube,2003-11-21,61,7.3,PointofView,Fantasy,No info,19,10
Sherlock Holmes: The Mystery of the Mummy,PC,2002-12-29,61,5.8,Frogwares,Adventure,No Online Multiplayer,13,8
Sherlock Holmes: The Mystery of the Mummy,PC,2002-12-29,61,5.8,Frogwares,3D,No Online Multiplayer,13,8
Sherlock Holmes: The Mystery of the Mummy,PC,2002-12-29,61,5.8,Frogwares,Point-and-Click,No Online Multiplayer,13,8
